2026-08-11	0	0	Merge pull request #72 from cjaron03/feat/homo-reliquus-archivist
2026-08-11	0	0	Merge pull request #73 from cjaron03/feat/homo-reliquus-rimebound
2026-08-11	2194	6	feat(homo-reliquus): add the Resonant
2026-08-11	2968	4	feat(homo-reliquus): add the Rimebound
2026-08-12	0	0	Merge pull request #74 from cjaron03/feat/homo-reliquus-remnant
2026-08-12	4213	10	feat(homo-reliquus): add the Remnant
2026-08-13	0	0	feat(homo-reliquus): merge Frostwrithe evolution
2026-08-13	73	6	feat(homo-reliquus): scale evolved mobs by difficulty
2026-08-13	3168	6	feat(homo-reliquus): add the Frostwrithe
2026-08-14	960	70	feat(homo-reliquus): add first Aggregate visual pass
2026-08-14	6354	15	feat(homo-reliquus): add the Aggregate
2026-08-16	132	27	fix(homo-reliquus): clarify Aggregate convergence waves
2026-08-16	144	7	feat(homo-reliquus): add Aggregate pressure and death signals
2026-08-16	210	36	feat(homo-reliquus): stage Aggregate emergence
2026-08-16	1957	44	feat(homo-reliquus): add Aggregate convergence and collapse
2026-08-18	63	7	fix(homo-reliquus): throttle blocked Frostwrithe assembly
2026-08-18	426	24	feat(homo-reliquus): limit Stillpoint relocations
2026-08-18	1070	88	feat(homo-reliquus): coordinate post-Maeve encounters
2026-08-18	1751	9	feat(homo-reliquus): add Stillpoint protective field
2026-08-19	0	0	Merge pull request #75 from cjaron03/feat/homo-reliquus-aggregate
2026-08-20	0	0	Merge pull request #76 from cjaron03/feat/homo-reliquus-hearth-lore
2026-08-20	3184	3	feat(homo-reliquus): add Thaeven lore archive
2026-08-21	162	13	fix(homo-reliquus): stabilize Master survivor scaling
2026-08-23	0	0	merge(homo-reliquus): integrate release smoke fixes
2026-08-23	6	0	fix(suit): prevent rebreather audio overlap
2026-08-23	7	0	fix(blocks): require an iron pickaxe for barometers
2026-08-23	41	9	fix(world): bound frozen atmosphere catch-up work
2026-08-23	46	1	fix(hud): separate oxygen and drowning meters
2026-08-23	58	16	fix(suit): rebalance EVA puncture risk
2026-08-23	135	17	fix(architect): breach enclosed targets
2026-08-23	144	7	fix(architect): bound healing retreats
2026-08-23	252	21	fix(architect): traverse frozen atmosphere reliably
2026-08-24	238	18	feat(suit): extend O2 capacity and telemetry
2026-08-26	0	0	Merge pull request #77 from cjaron03/fix/homo-reliquus-release-polish
2026-08-26	0	0	Merge pull request #78 from cjaron03/feat/homo-reliquus
2026-08-26	276	15	docs(release): prepare The Long Silence launch notes
2026-08-26	1128	489	refactor(commands): organize debug tools and diagnostics
2026-08-27	182	13	docs(audio): record release provenance audit
2026-09-01	0	0	Merge pull request #79 from cjaron03/fix/release-audio-provenance
2026-09-01	0	0	Merge pull request #80 from cjaron03/release/2.0.0-alpha
2026-09-01	4	4	chore(release): prepare The Long Silence 2.0.0 alpha
2026-09-01	74	181	fix(audio): restore original authored sound assets
2026-09-01	400	8	fix(audio): replace generated voices with local Piper assets
2026-09-01	885	136	fix(audio): resolve remaining release provenance blockers
2026-09-02	0	0	Merge remote-tracking branch 'origin/fix/2.0.1-hearth-reconciliation' into fix/2.0.1-alpha-stabilization
2026-09-02	3	0	fix(client): restore blend state after the eye-wall pass
2026-09-02	27	9	fix(client): copy depth before sampling it in screen-space renderers
2026-09-02	70	0	test(data): extend restart coverage to encounter state and the long tail
2026-09-02	140	19	fix(world): bound landmark planning by tick time
2026-09-02	195	65	fix(world): resume chunk catch-up column scans
2026-09-02	221	0	test(data): add restart-cycle coverage for persisted 2.0 subsystems
2026-09-02	223	0	test(homo-reliquus): cover Hearth degraded-placement healing in game
2026-09-02	382	1	fix(build): fail the game test gate when tests never run
2026-09-02	423	10	fix(homo-reliquus): heal Hearth scenes degraded by obstructions
2026-09-03	0	0	fix(textures): crop empty feet slot icon to 16x16
2026-09-03	0	0	merge: fabulous depth and blend-state render fixes
2026-09-03	2	2	chore(release): checkpoint development version 2.0.1-alpha
2026-09-03	2	2	fix(client): interpolate camera shake with partial ticks
2026-09-03	3	3	build(gradle): use property assignment for repository urls
2026-09-03	4	0	chore(git): ignore bin/ and nested worktrees
2026-09-03	60	12	fix(client): capture scene depth before the fabulous composite
2026-09-03	132	9	fix(entity): stop Architect mining its own walk surface
2026-09-04	29	0	fix(entity): enforce D* cell cap during search, not just on block change
2026-09-04	74	9	fix(entity): reconnect Architect observation invalidation to block changes
2026-09-10	2	1	fix(entity): exclude creative players from Hearth watcher assessment
2026-09-10	15	0	build(runs): add client2 config for two-player Architect testing
2026-09-10	20	3	docs(spec): correct retaliation path and presence source in commitment design
2026-09-10	21	6	fix(homo): resolve transmission players through the level, not the PlayerList
2026-09-10	39	0	test(gametest): fail fast when a real player is inside the Architect watch radius
2026-09-10	42	12	fix(entity): exclude creative players from Architect assessment targeting
2026-09-10	47	36	docs(entity): name the commitment's presence set for what it holds
2026-09-10	62	0	feat(entity): log why the roaming Architect's commitment moves
2026-09-10	131	0	fix(entity): commit roaming Architects to one target, weakest first
2026-09-10	206	0	docs(entity): spec Banshee-style Architect target commitment
2026-09-10	208	1	feat(client): add Architect hand-to-chin pose during pursuit pauses
2026-09-10	373	81	fix(homo): stop both Hearth Architects assessing the same player
2026-09-10	435	0	feat(entity): add Architect target commitment policy and state machine
2026-09-10	459	37	fix(entity): commit Architect assessments to one player instead of re-picking each tick
2026-09-10	1273	240	feat(entity): add Architect approach recovery, combat footing and decision journal
2026-09-10	4135	35	test(architect): add Architect lab harness and headless verification gate
2026-09-12	7	5	fix(entity): keep Architect pursuit moving until melee range
2026-09-12	191	92	fix(entity): route Architect around fences and through gates
2026-09-12	1192	0	feat(debug): add native-terrain Architect wilderness lab
2026-09-13	1325	7	feat(debug): add Architect visual debugger and snapshot exports
2026-09-14	57	27	feat(world): expose bounded production weather simulation
2026-09-14	84	2	fix(debug): advance wilderness targets over snow-raised waypoints
2026-09-14	152	7	fix(debug): keep wilderness targets clear of snow-step traps
2026-09-14	189	2	fix(debug): recover wilderness targets from ineffective paths
2026-09-14	345	24	feat(debug): add wilderness construction and weather scenarios
2026-09-15	46	7	fix(debug): close wilderness circuit without a reversing spur
2026-09-15	75	6	fix(debug): require wilderness detours to rejoin the target route
2026-09-15	75	7	fix(debug): abandon stalled wilderness detours promptly
2026-09-16	0	0	Merge pull request #84 from cjaron03/feat/architect-visual-debugger
2026-09-16	0	0	Merge pull request #85 from cjaron03/docs/dev-journal-link
2026-09-16	0	0	Merge pull request #86 from cjaron03/feat/maeve-belief-store
2026-09-16	0	0	Merge pull request #87 from cjaron03/docs/journal-custom-domain
2026-09-16	0	0	Merge pull request #88 from cjaron03/feat/maeve-diagnostics
2026-09-16	0	0	Take the address off the banner
2026-09-16	0	0	merge: integrate Architect target commitment into alpha
2026-09-16	0	0	merge: release Frozen Dawn 2.0.1 alpha stability update
2026-09-16	1	1	Drop the commit count from the banner
2026-09-16	3	3	docs: point the journal links at frozendawn.jaronc.com
2026-09-16	11	0	Link the dev journal from the README and from the mods list
2026-09-16	40	3	docs(architect): verify combined alpha LAN recovery
2026-09-16	53	21	test(maeve): await entity visibility in observation fixtures
2026-09-16	57	0	docs(release): prepare 2.0.1 alpha stability notes
2026-09-16	149	14	fix(debug): verify observed gate reopening before accepting pursuit hits
2026-09-16	186	5	fix(entity): keep bridge turns and scaffold descents supported
2026-09-16	187	3	fix(architect): honor recovery cooldowns during player commitment
2026-09-16	206	0	docs(architect): record alpha integration evidence and LAN replay
2026-09-16	239	0	fix(architect): cancel stale scaffold lifts after interrupted pursuit
2026-09-16	431	33	feat(maeve): explain beliefs and observed contradictions
2026-09-16	468	0	feat(dev): add isolated Architect LAN guest client
2026-09-16	1375	3	feat(maeve): record persistent beliefs from witnessed player actions
2026-09-17	26	14	fix(maeve): attribute counter losses and interference correctly
2026-09-17	28	9	test(maeve): isolate counter-result learning in the live replay
2026-09-17	64	17	fix(maeve): recognize converging pursuit and preserve crossing observations
2026-09-17	987	27	feat(maeve): learn conditional pursuit and counter outcomes
2026-09-17	1007	28	feat(maeve): add MACS reconnaissance missions (#92)
2026-09-17	1191	30	feat(maeve): bound shared attention and make eviction visible (#91)
2026-09-17	1480	20	feat(maeve): hold recoverable bets from prior encounters (#89)
2026-09-17	1485	33	feat(maeve): add observed access points and spatial discovery (#90)
